instrument_key,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,option_type,exchange
NSE_FO|47414,47414,NIFTY2571727250PE,NIFTY,1861.2,17-Jul-2025,27250,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47417,47417,NIFTY2571727350CE,NIFTY,0.95,17-Jul-2025,27350,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47416,47416,NIFTY2571727300PE,NIFTY,1908.65,17-Jul-2025,27300,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47421,47421,NIFTY2571727400PE,NIFTY,1985.7,17-Jul-2025,27400,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47420,47420,NIFTY2571727400CE,NIFTY,0.95,17-Jul-2025,27400,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|67797,67797,NIFTY28DEC31000PE,NIFTY,2722.7,28-Dec-2028,31000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|67776,67776,NIFTY28DEC21000CE,NIFTY,7512.5,28-Dec-2028,21000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|67775,67775,NIFTY28DEC20000PE,NIFTY,358.0,28-Dec-2028,20000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|67778,67778,NIFTY28DEC22000CE,NIFTY,6932.45,28-Dec-2028,22000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|67777,67777,NIFTY28DEC21000PE,NIFTY,618.05,28-Dec-2028,21000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|67779,67779,NIFTY28DEC22000PE,NIFTY,521.3,28-Dec-2028,22000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|67781,67781,NIFTY28DEC23000PE,NIFTY,670.0,28-Dec-2028,23000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|67780,67780,NIFTY28DEC23000CE,NIFTY,6377.6,28-Dec-2028,23000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|67783,67783,NIFTY28DEC24000PE,NIFTY,950.0,28-Dec-2028,24000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|67782,67782,NIFTY28DEC24000CE,NIFTY,5850.3,28-Dec-2028,24000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|67785,67785,NIFTY28DEC25000PE,NIFTY,1008.0,28-Dec-2028,25000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|67784,67784,NIFTY28DEC25000CE,NIFTY,5350.4,28-Dec-2028,25000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|67787,67787,NIFTY28DEC26000PE,NIFTY,1160.95,28-Dec-2028,26000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|67786,67786,NIFTY28DEC26000CE,NIFTY,4879.7,28-Dec-2028,26000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|67789,67789,NIFTY28DEC27000PE,NIFTY,1413.85,28-Dec-2028,27000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|67788,67788,NIFTY28DEC27000CE,NIFTY,4437.95,28-Dec-2028,27000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|67790,67790,NIFTY28DEC28000CE,NIFTY,3636.85,28-Dec-2028,28000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|67792,67792,NIFTY28DEC29000CE,NIFTY,3645.75,28-Dec-2028,29000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|67791,67791,NIFTY28DEC28000PE,NIFTY,1697.6,28-Dec-2028,28000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|67794,67794,NIFTY28DEC30000CE,NIFTY,3293.05,28-Dec-2028,30000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|67793,67793,NIFTY28DEC29000PE,NIFTY,2010.85,28-Dec-2028,29000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|67796,67796,NIFTY28DEC31000CE,NIFTY,2968.35,28-Dec-2028,31000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|67795,67795,NIFTY28DEC30000PE,NIFTY,2352.75,28-Dec-2028,30000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|67771,67771,NIFTY28DEC18000PE,NIFTY,250.0,28-Dec-2028,18000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|67774,67774,NIFTY28DEC20000CE,NIFTY,8115.5,28-Dec-2028,20000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|53602,53602,NIFTY27DEC17000PE,NIFTY,94.05,30-Dec-2027,17000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|53604,53604,NIFTY27DEC18000PE,NIFTY,174.95,30-Dec-2027,18000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|53607,53607,NIFTY27DEC20000CE,NIFTY,5333.85,30-Dec-2027,20000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|53606,53606,NIFTY27DEC19000PE,NIFTY,299.95,30-Dec-2027,19000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|53625,53625,NIFTY27DEC24000PE,NIFTY,900.0,30-Dec-2027,24000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|53624,53624,NIFTY27DEC24000CE,NIFTY,3778.95,30-Dec-2027,24000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|53627,53627,NIFTY27DEC25000PE,NIFTY,900.0,30-Dec-2027,25000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|53626,53626,NIFTY27DEC25000CE,NIFTY,3458.35,30-Dec-2027,25000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|53628,53628,NIFTY27DEC26000CE,NIFTY,3162.4,30-Dec-2027,26000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|53611,53611,NIFTY27DEC20000PE,NIFTY,200.05,30-Dec-2027,20000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|53613,53613,NIFTY27DEC21000CE,NIFTY,4902.4,30-Dec-2027,21000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|53616,53616,NIFTY27DEC22000CE,NIFTY,4499.55,30-Dec-2027,22000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|53615,53615,NIFTY27DEC21000PE,NIFTY,281.5,30-Dec-2027,21000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|53618,53618,NIFTY27DEC23000CE,NIFTY,4125.7,30-Dec-2027,23000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|53617,53617,NIFTY27DEC22000PE,NIFTY,495.0,30-Dec-2027,22000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|53619,53619,NIFTY27DEC23000PE,NIFTY,700.05,30-Dec-2027,23000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|53630,53630,NIFTY27DEC26000PE,NIFTY,1100.0,30-Dec-2027,26000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|53632,53632,NIFTY27DEC27000PE,NIFTY,2492.45,30-Dec-2027,27000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|53631,53631,NIFTY27DEC27000CE,NIFTY,2889.8,30-Dec-2027,27000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|53633,53633,NIFTY27DEC28000CE,NIFTY,2639.2,30-Dec-2027,28000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|53635,53635,NIFTY27DEC28000PE,NIFTY,4251.0,30-Dec-2027,28000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|53595,53595,NIFTY27DEC15000PE,NIFTY,43.05,30-Dec-2027,15000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|38378,38378,NIFTY26JUN20000CE,NIFTY,3829.5,25-Jun-2026,20000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|38377,38377,NIFTY25DEC20000PE,NIFTY,31.85,24-Dec-2025,20000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|38376,38376,NIFTY25DEC20000CE,NIFTY,5869.7,24-Dec-2025,20000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|38380,38380,NIFTY26JUN20000PE,NIFTY,3159.75,25-Jun-2026,20000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|38154,38154,NIFTY26JUN29000CE,NIFTY,864.2,25-Jun-2026,29000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|38153,38153,NIFTY25DEC29000PE,NIFTY,2859.75,24-Dec-2025,29000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|38152,38152,NIFTY25DEC29000CE,NIFTY,87.25,24-Dec-2025,29000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|38159,38159,NIFTY26DEC29000PE,NIFTY,5042.25,31-Dec-2026,29000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|38158,38158,NIFTY26DEC29000CE,NIFTY,1024.35,31-Dec-2026,29000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|38157,38157,NIFTY26JUN29000PE,NIFTY,5546.1,25-Jun-2026,29000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|38165,38165,NIFTY27DEC29000PE,NIFTY,4227.5,30-Dec-2027,29000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|38164,38164,NIFTY27DEC29000CE,NIFTY,1932.55,30-Dec-2027,29000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|38163,38163,NIFTY27JUN29000PE,NIFTY,4627.1,24-Jun-2027,29000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|38160,38160,NIFTY27JUN29000CE,NIFTY,1545.2,24-Jun-2027,29000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|58622,58622,NIFTY25DEC22000CE,NIFTY,4005.4,24-Dec-2025,22000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|58644,58644,NIFTY26DEC20000CE,NIFTY,3704.3,31-Dec-2026,20000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|58643,58643,NIFTY26DEC19000PE,NIFTY,109.35,31-Dec-2026,19000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|58642,58642,NIFTY26DEC19000CE,NIFTY,8600.0,31-Dec-2026,19000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|58641,58641,NIFTY26DEC18000PE,NIFTY,132.0,31-Dec-2026,18000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|58637,58637,NIFTY26DEC16000PE,NIFTY,23.3,31-Dec-2026,16000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|58636,58636,NIFTY26DEC16000CE,NIFTY,6200.0,31-Dec-2026,16000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|58635,58635,NIFTY26DEC15000PE,NIFTY,25.05,31-Dec-2026,15000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|58639,58639,NIFTY26DEC17000PE,NIFTY,97.05,31-Dec-2026,17000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|58633,58633,NIFTY26DEC14000PE,NIFTY,21.3,31-Dec-2026,14000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|58631,58631,NIFTY26DEC13000PE,NIFTY,20.3,31-Dec-2026,13000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|58626,58626,NIFTY26JUN22000CE,NIFTY,2722.55,25-Jun-2026,22000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|58625,58625,NIFTY26JUN12000PE,NIFTY,20.05,25-Jun-2026,12000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|58624,58624,NIFTY26JUN12000CE,NIFTY,8690.0,25-Jun-2026,12000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|58623,58623,NIFTY25DEC22000PE,NIFTY,74.85,24-Dec-2025,22000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|58629,58629,NIFTY26DEC12000PE,NIFTY,20.05,31-Dec-2026,12000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|58627,58627,NIFTY26JUN22000PE,NIFTY,220.0,25-Jun-2026,22000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|58648,58648,NIFTY26DEC22000CE,NIFTY,5400.0,31-Dec-2026,22000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|58647,58647,NIFTY26DEC21000PE,NIFTY,260.0,31-Dec-2026,21000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|58646,58646,NIFTY26DEC21000CE,NIFTY,3356.25,31-Dec-2026,21000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|58645,58645,NIFTY26DEC20000PE,NIFTY,241.0,31-Dec-2026,20000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|58649,58649,NIFTY26DEC22000PE,NIFTY,325.0,31-Dec-2026,22000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44644,44644,NIFTY2581427100PE,NIFTY,0.0,14-Aug-2025,27100,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44643,44643,NIFTY2581427100CE,NIFTY,0.0,14-Aug-2025,27100,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44579,44579,NIFTY2581426100PE,NIFTY,0.0,14-Aug-2025,26100,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44578,44578,NIFTY2581426100CE,NIFTY,0.0,14-Aug-2025,26100,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44577,44577,NIFTY2581426050PE,NIFTY,0.0,14-Aug-2025,26050,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44576,44576,NIFTY2581426050CE,NIFTY,0.0,14-Aug-2025,26050,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44586,44586,NIFTY2581426200CE,NIFTY,0.0,14-Aug-2025,26200,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44585,44585,NIFTY2581426150PE,NIFTY,0.0,14-Aug-2025,26150,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44584,44584,NIFTY2581426150CE,NIFTY,0.0,14-Aug-2025,26150,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44568,44568,NIFTY2581425900CE,NIFTY,0.0,14-Aug-2025,25900,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44567,44567,NIFTY2581425850PE,NIFTY,0.0,14-Aug-2025,25850,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44566,44566,NIFTY2581425850CE,NIFTY,0.0,14-Aug-2025,25850,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44565,44565,NIFTY2581425800PE,NIFTY,0.0,14-Aug-2025,25800,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44569,44569,NIFTY2581425900PE,NIFTY,0.0,14-Aug-2025,25900,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44571,44571,NIFTY2581425950PE,NIFTY,0.0,14-Aug-2025,25950,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44570,44570,NIFTY2581425950CE,NIFTY,0.0,14-Aug-2025,25950,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44573,44573,NIFTY2581426000PE,NIFTY,0.0,14-Aug-2025,26000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44572,44572,NIFTY2581426000CE,NIFTY,0.0,14-Aug-2025,26000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44587,44587,NIFTY2581426200PE,NIFTY,0.0,14-Aug-2025,26200,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44593,44593,NIFTY2581426300PE,NIFTY,0.0,14-Aug-2025,26300,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44592,44592,NIFTY2581426300CE,NIFTY,0.0,14-Aug-2025,26300,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44591,44591,NIFTY2581426250PE,NIFTY,0.0,14-Aug-2025,26250,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44590,44590,NIFTY2581426250CE,NIFTY,0.0,14-Aug-2025,26250,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44597,44597,NIFTY2581426400PE,NIFTY,0.0,14-Aug-2025,26400,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44596,44596,NIFTY2581426400CE,NIFTY,0.0,14-Aug-2025,26400,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44595,44595,NIFTY2581426350PE,NIFTY,0.0,14-Aug-2025,26350,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44594,44594,NIFTY2581426350CE,NIFTY,0.0,14-Aug-2025,26350,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44539,44539,NIFTY2581425350PE,NIFTY,0.0,14-Aug-2025,25350,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44538,44538,NIFTY2581425350CE,NIFTY,0.0,14-Aug-2025,25350,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44537,44537,NIFTY2581425300PE,NIFTY,0.0,14-Aug-2025,25300,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44536,44536,NIFTY2581425300CE,NIFTY,0.0,14-Aug-2025,25300,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44541,44541,NIFTY2581425400PE,NIFTY,0.0,14-Aug-2025,25400,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44540,44540,NIFTY2581425400CE,NIFTY,0.0,14-Aug-2025,25400,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44523,44523,NIFTY2581425150PE,NIFTY,0.0,14-Aug-2025,25150,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44522,44522,NIFTY2581425150CE,NIFTY,0.0,14-Aug-2025,25150,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44528,44528,NIFTY2581425200CE,NIFTY,0.0,14-Aug-2025,25200,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44529,44529,NIFTY2581425200PE,NIFTY,0.0,14-Aug-2025,25200,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44531,44531,NIFTY2581425250PE,NIFTY,0.0,14-Aug-2025,25250,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44530,44530,NIFTY2581425250CE,NIFTY,0.0,14-Aug-2025,25250,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44557,44557,NIFTY2581425600PE,NIFTY,0.0,14-Aug-2025,25600,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44556,44556,NIFTY2581425600CE,NIFTY,0.0,14-Aug-2025,25600,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44555,44555,NIFTY2581425550PE,NIFTY,0.0,14-Aug-2025,25550,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44554,44554,NIFTY2581425550CE,NIFTY,0.0,14-Aug-2025,25550,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44559,44559,NIFTY2581425650PE,NIFTY,0.0,14-Aug-2025,25650,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44558,44558,NIFTY2581425650CE,NIFTY,0.0,14-Aug-2025,25650,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44560,44560,NIFTY2581425700CE,NIFTY,0.0,14-Aug-2025,25700,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44564,44564,NIFTY2581425800CE,NIFTY,0.0,14-Aug-2025,25800,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44563,44563,NIFTY2581425750PE,NIFTY,0.0,14-Aug-2025,25750,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44562,44562,NIFTY2581425750CE,NIFTY,0.0,14-Aug-2025,25750,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44561,44561,NIFTY2581425700PE,NIFTY,0.0,14-Aug-2025,25700,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44553,44553,NIFTY2581425500PE,NIFTY,0.0,14-Aug-2025,25500,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44552,44552,NIFTY2581425500CE,NIFTY,0.0,14-Aug-2025,25500,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44551,44551,NIFTY2581425450PE,NIFTY,0.0,14-Aug-2025,25450,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44550,44550,NIFTY2581425450CE,NIFTY,0.0,14-Aug-2025,25450,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44612,44612,NIFTY2581426600PE,NIFTY,0.0,14-Aug-2025,26600,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44611,44611,NIFTY2581426600CE,NIFTY,0.0,14-Aug-2025,26600,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44610,44610,NIFTY2581426550PE,NIFTY,0.0,14-Aug-2025,26550,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44616,44616,NIFTY2581426650PE,NIFTY,0.0,14-Aug-2025,26650,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44615,44615,NIFTY2581426650CE,NIFTY,0.0,14-Aug-2025,26650,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44619,44619,NIFTY2581426750CE,NIFTY,0.0,14-Aug-2025,26750,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44618,44618,NIFTY2581426700PE,NIFTY,0.0,14-Aug-2025,26700,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44617,44617,NIFTY2581426700CE,NIFTY,0.0,14-Aug-2025,26700,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44601,44601,NIFTY2581426450PE,NIFTY,0.0,14-Aug-2025,26450,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44600,44600,NIFTY2581426450CE,NIFTY,0.0,14-Aug-2025,26450,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44609,44609,NIFTY2581426550CE,NIFTY,0.0,14-Aug-2025,26550,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44608,44608,NIFTY2581426500PE,NIFTY,0.0,14-Aug-2025,26500,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44607,44607,NIFTY2581426500CE,NIFTY,0.0,14-Aug-2025,26500,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44634,44634,NIFTY2581427000PE,NIFTY,0.0,14-Aug-2025,27000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44633,44633,NIFTY2581427000CE,NIFTY,0.0,14-Aug-2025,27000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44636,44636,NIFTY2581427050PE,NIFTY,0.0,14-Aug-2025,27050,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44635,44635,NIFTY2581427050CE,NIFTY,0.0,14-Aug-2025,27050,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44623,44623,NIFTY2581426850CE,NIFTY,0.0,14-Aug-2025,26850,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44622,44622,NIFTY2581426800PE,NIFTY,0.0,14-Aug-2025,26800,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44621,44621,NIFTY2581426800CE,NIFTY,0.0,14-Aug-2025,26800,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44620,44620,NIFTY2581426750PE,NIFTY,0.0,14-Aug-2025,26750,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44627,44627,NIFTY2581426900CE,NIFTY,0.0,14-Aug-2025,26900,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44624,44624,NIFTY2581426850PE,NIFTY,0.0,14-Aug-2025,26850,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44629,44629,NIFTY2581426950CE,NIFTY,0.0,14-Aug-2025,26950,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44628,44628,NIFTY2581426900PE,NIFTY,0.0,14-Aug-2025,26900,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44630,44630,NIFTY2581426950PE,NIFTY,0.0,14-Aug-2025,26950,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44458,44458,NIFTY2581424200CE,NIFTY,0.0,14-Aug-2025,24200,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44457,44457,NIFTY2581424150PE,NIFTY,0.0,14-Aug-2025,24150,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44456,44456,NIFTY2581424150CE,NIFTY,0.0,14-Aug-2025,24150,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44455,44455,NIFTY2581424100PE,NIFTY,0.0,14-Aug-2025,24100,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44459,44459,NIFTY2581424200PE,NIFTY,0.0,14-Aug-2025,24200,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44461,44461,NIFTY2581424250PE,NIFTY,0.0,14-Aug-2025,24250,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44460,44460,NIFTY2581424250CE,NIFTY,0.0,14-Aug-2025,24250,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44465,44465,NIFTY2581424350PE,NIFTY,0.0,14-Aug-2025,24350,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44464,44464,NIFTY2581424350CE,NIFTY,0.0,14-Aug-2025,24350,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44463,44463,NIFTY2581424300PE,NIFTY,0.0,14-Aug-2025,24300,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44462,44462,NIFTY2581424300CE,NIFTY,0.0,14-Aug-2025,24300,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44445,44445,NIFTY2581424000PE,NIFTY,0.0,14-Aug-2025,24000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44444,44444,NIFTY2581424000CE,NIFTY,0.0,14-Aug-2025,24000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44450,44450,NIFTY2581424050CE,NIFTY,0.0,14-Aug-2025,24050,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44454,44454,NIFTY2581424100CE,NIFTY,0.0,14-Aug-2025,24100,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44451,44451,NIFTY2581424050PE,NIFTY,0.0,14-Aug-2025,24050,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44469,44469,NIFTY2581424400PE,NIFTY,0.0,14-Aug-2025,24400,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44468,44468,NIFTY2581424400CE,NIFTY,0.0,14-Aug-2025,24400,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44472,44472,NIFTY2581424500CE,NIFTY,0.0,14-Aug-2025,24500,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44471,44471,NIFTY2581424450PE,NIFTY,0.0,14-Aug-2025,24450,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44470,44470,NIFTY2581424450CE,NIFTY,0.0,14-Aug-2025,24450,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44473,44473,NIFTY2581424500PE,NIFTY,0.0,14-Aug-2025,24500,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44411,44411,NIFTY2581423800PE,NIFTY,0.0,14-Aug-2025,23800,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44403,44403,NIFTY2581423600PE,NIFTY,0.0,14-Aug-2025,23600,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44402,44402,NIFTY2581423600CE,NIFTY,0.0,14-Aug-2025,23600,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44407,44407,NIFTY2581423700PE,NIFTY,0.0,14-Aug-2025,23700,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|44406,44406,NIFTY2581423700CE,NIFTY,0.0,14-Aug-2025,23700,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|44405,44405,NIFTY2581423650PE,NIFTY,0.0,14-Aug-2025,23650,0.05,75,OPTIDX,PE,NSE_FO
